Set,N,DE,P.DE,FDR,DEG.GENES
HALLMARK_UV_RESPONSE_UP,141,3,0.00086126701086838,0.043063350543419,"AQP3,CREG1,CCND3"
HALLMARK_P53_PATHWAY,194,3,0.00215241716262084,0.0538104290655209,"RALGDS,CCND2,CCND3"
HALLMARK_ANDROGEN_RESPONSE,97,2,0.00739859901715181,0.123309983619197,"ABHD2,CCND3"
HALLMARK_DNA_REPAIR,148,2,0.0165777553102255,0.14832089184001,"CDA,PDE4B"
HALLMARK_ESTROGEN_RESPONSE_EARLY,176,2,0.0229380190900912,0.14832089184001,"AQP3,ABHD2"
HALLMARK_HEME_METABOLISM,178,2,0.0234255147152241,0.14832089184001,"AQP3,CCND3"
HALLMARK_ALLOGRAFT_REJECTION,184,2,0.0249136557277917,0.14832089184001,"CCND2,CCND3"
HALLMARK_COMPLEMENT,185,2,0.0251653882592546,0.14832089184001,"CDA,ERAP2"
HALLMARK_IL2_STAT5_SIGNALING,191,2,0.0266977605312019,0.14832089184001,"CCND2,CCND3"
HALLMARK_ANGIOGENESIS,27,1,0.0354459169104274,0.177229584552137,CCND2
HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,1,0.0508078642943568,0.230944837701622,CCND2
HALLMARK_APOPTOSIS,150,1,0.182159313217048,0.575638927268706,CCND2
HALLMARK_MYOGENESIS,151,1,0.183258930947176,0.575638927268706,TNNI2
HALLMARK_XENOBIOTIC_METABOLISM,165,1,0.198504683206944,0.575638927268706,CDA
HALLMARK_ESTROGEN_RESPONSE_LATE,166,1,0.199583100740352,0.575638927268706,ABHD2
HALLMARK_KRAS_SIGNALING_UP,169,1,0.202809964751322,0.575638927268706,CCND2
HALLMARK_HYPOXIA,176,1,0.210290604378964,0.575638927268706,PLAC8
HALLMARK_INFLAMMATORY_RESPONSE,186,1,0.220859918938608,0.575638927268706,PDE4B
HALLMARK_INTERFERON_GAMMA_RESPONSE,194,1,0.229217029780195,0.575638927268706,PDE4B
HALLMARK_TNFA_SIGNALING_VIA_NFKB,195,1,0.230255570907482,0.575638927268706,PDE4B
HALLMARK_ADIPOGENESIS,189,0,1,1,""
HALLMARK_APICAL_JUNCTION,164,0,1,1,""
HALLMARK_APICAL_SURFACE,36,0,1,1,""
HALLMARK_BILE_ACID_METABOLISM,96,0,1,1,""
HALLMARK_CHOLESTEROL_HOMEOSTASIS,71,0,1,1,""
HALLMARK_COAGULATION,108,0,1,1,""
HALLMARK_E2F_TARGETS,198,0,1,1,""
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,155,0,1,1,""
HALLMARK_FATTY_ACID_METABOLISM,142,0,1,1,""
HALLMARK_G2M_CHECKPOINT,193,0,1,1,""
HALLMARK_GLYCOLYSIS,181,0,1,1,""
HALLMARK_HEDGEHOG_SIGNALING,28,0,1,1,""
HALLMARK_IL6_JAK_STAT3_SIGNALING,80,0,1,1,""
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,0,1,1,""
HALLMARK_KRAS_SIGNALING_DN,114,0,1,1,""
HALLMARK_MITOTIC_SPINDLE,197,0,1,1,""
HALLMARK_MTORC1_SIGNALING,196,0,1,1,""
HALLMARK_MYC_TARGETS_V1,195,0,1,1,""
HALLMARK_MYC_TARGETS_V2,57,0,1,1,""
HALLMARK_NOTCH_SIGNALING,31,0,1,1,""
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,""
HALLMARK_PANCREAS_BETA_CELLS,21,0,1,1,""
HALLMARK_PEROXISOME,95,0,1,1,""
HALLMARK_PI3K_AKT_MTOR_SIGNALING,98,0,1,1,""
HALLMARK_PROTEIN_SECRETION,94,0,1,1,""
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,""
HALLMARK_SPERMATOGENESIS,91,0,1,1,""
HALLMARK_TGF_BETA_SIGNALING,52,0,1,1,""
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,0,1,1,""
HALLMARK_UV_RESPONSE_DN,133,0,1,1,""
