,Set,NGenes,Direction,PValue,FDR
1,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,90,Up,5.65669885502684e-26,9.64467154782076e-23
2,REACTOME_SELENOAMINO_ACID_METABOLISM,100,Up,5.19047962595628e-21,4.42488388112773e-18
3,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,98,Up,1.19998059310771e-20,6.81988970416215e-18
4,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,113,Up,3.28276766872579e-19,1.39927971879437e-16
5,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,110,Up,3.18121474944211e-18,1.08479422955976e-15
6,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,117,Up,7.87662796242049e-17,2.23827511265449e-14
7,REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,36,Up,1.35446086595648e-15,3.29907968065114e-13
8,REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,50,Up,2.70865353124761e-14,5.77281783847148e-12
9,REACTOME_INFLUENZA_INFECTION,153,Up,3.82401383780075e-13,7.24438177050032e-11
10,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,21,Down,4.7210386024653e-09,7.98773837202158e-07
11,REACTOME_CELLULAR_RESPONSE_TO_STARVATION,149,Up,5.15337959485263e-09,7.98773837202158e-07
12,REACTOME_RRNA_PROCESSING,197,Up,1.12446005241204e-08,1.59767032446877e-06
13,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,157,Up,2.02266804153086e-08,2.6528069313924e-06
14,REACTOME_RECYCLING_PATHWAY_OF_L1,29,Down,3.90360659848622e-08,4.75403517887072e-06
15,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,59,Up,4.67935788517571e-08,5.31887012948306e-06
16,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,18,Down,6.38549633194877e-08,6.80454452873291e-06
17,REACTOME_INTERLEUKIN_10_SIGNALING,32,Down,3.00264326614656e-07,3.01147456987052e-05
18,REACTOME_TRANSLATION,271,Up,2.13433619243764e-06,0.00020216906711701
19,REACTOME_SENSORY_PROCESSING_OF_SOUND,34,Down,2.75564579869702e-06,0.000242048669356217
20,REACTOME_L1CAM_INTERACTIONS,62,Down,2.83928057895855e-06,0.000242048669356217
21,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,186,Up,3.27141855075224e-06,0.000265608029953932
22,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,33,Down,4.167158264091e-06,0.000322954765467053
23,REACTOME_MAP2K_AND_MAPK_ACTIVATION,30,Down,5.4092254492537e-06,0.000400988234390329
24,REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,51,Down,1.10052139823456e-05,0.000781828743329138
25,REACTOME_CHOLESTEROL_BIOSYNTHESIS,26,Down,1.57407238674713e-05,0.00107351736776154
26,REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,37,Down,3.54942660404035e-05,0.00232760475380338
27,REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,25,Down,3.98482463864125e-05,0.00251634296625309
28,REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,13,Down,6.93516944590939e-05,0.00422302282331268
29,REACTOME_ONCOGENIC_MAPK_SIGNALING,65,Down,0.000103663314428311,0.00609468796897485
30,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,17,Down,0.000109120540883625,0.00620168407355267
31,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,9,Down,0.000120756985099934,0.00664163418049635
32,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,55,Down,0.000362090185270683,0.0192926176839536
33,REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,3,Up,0.000410868018450542,0.021228180953278
34,REACTOME_P75NTR_REGULATES_AXONOGENESIS,4,Down,0.000549097146458021,0.0275356069032625
35,REACTOME_GAP_JUNCTION_ASSEMBLY,6,Down,0.000590595808834083,0.0277024452024588
36,REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,6,Down,0.000590595808834083,0.0277024452024588
37,REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,23,Down,0.000613563190754336,0.0277024452024588
38,REACTOME_MUSCLE_CONTRACTION,73,Down,0.000623311889317045,0.0277024452024588
39,REACTOME_EPH_EPHRIN_SIGNALING,61,Down,0.000633662969440406,0.0277024452024588
40,REACTOME_SARS_COV_1_HOST_INTERACTIONS,87,Up,0.000745918870847741,0.031794791869885
41,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,90,Down,0.000771329482248547,0.0320760187130188
42,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,44,Down,0.000806542238900401,0.032472399139272
43,REACTOME_EPHRIN_SIGNALING,12,Down,0.000818952001752902,0.032472399139272
44,REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,8,Down,0.000987167997851022,0.0382527599167271
45,REACTOME_SMOOTH_MUSCLE_CONTRACTION,23,Down,0.00114978196648459,0.0435639611745829
46,REACTOME_RHO_GTPASES_ACTIVATE_PAKS,15,Down,0.00118087574234172,0.0437694161020136
47,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,50,Down,0.00128654501028926,0.0465916342431643
48,REACTOME_ERBB2_REGULATES_CELL_MOTILITY,5,Down,0.00131167064144979,0.0465916342431643
49,REACTOME_SIGNALING_BY_INTERLEUKINS,332,Down,0.00136707562485629,0.0475686518444893
50,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,13,Down,0.00146012005194223,0.0497900937712299
51,REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,40,Down,0.00149440689648893,0.0499600736963456
52,REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,16,Down,0.0016451258734035,0.0539411464260187
53,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,54,Down,0.00173405703348346,0.0557842875865907
