,Set,N,DE,P.DE,FDR,DEG.GENES
1,HALLMARK_COAGULATION,113,1,0.0998200124719926,0.819510924057738,MMP14
2,HALLMARK_UV_RESPONSE_DN,136,1,0.118942864886725,0.819510924057738,SYNE1
3,HALLMARK_FATTY_ACID_METABOLISM,143,1,0.124685837731892,0.819510924057738,GPD1
4,HALLMARK_UV_RESPONSE_UP,145,1,0.126320143931818,0.819510924057738,MMP14
5,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,163,1,0.140899022160955,0.819510924057738,MMP14
6,HALLMARK_HEME_METABOLISM,178,1,0.152871248764731,0.819510924057738,CLIC2
7,HALLMARK_ESTROGEN_RESPONSE_EARLY,183,1,0.156826645290862,0.819510924057738,TSKU
8,HALLMARK_COMPLEMENT,187,1,0.159978323589872,0.819510924057738,MMP14
9,HALLMARK_INFLAMMATORY_RESPONSE,191,1,0.163118808239648,0.819510924057738,MMP14
10,HALLMARK_IL2_STAT5_SIGNALING,192,1,0.163902184811548,0.819510924057738,SLC39A8
11,HALLMARK_ADIPOGENESIS,191,0,1,1,
12,HALLMARK_ALLOGRAFT_REJECTION,185,0,1,1,
13,HALLMARK_ANDROGEN_RESPONSE,97,0,1,1,
14,HALLMARK_ANGIOGENESIS,27,0,1,1,
15,HALLMARK_APICAL_JUNCTION,172,0,1,1,
16,HALLMARK_APICAL_SURFACE,38,0,1,1,
17,HALLMARK_APOPTOSIS,153,0,1,1,
18,HALLMARK_BILE_ACID_METABOLISM,96,0,1,1,
19,HALLMARK_CHOLESTEROL_HOMEOSTASIS,72,0,1,1,
20,HALLMARK_DNA_REPAIR,148,0,1,1,
21,HALLMARK_E2F_TARGETS,198,0,1,1,
22,HALLMARK_ESTROGEN_RESPONSE_LATE,176,0,1,1,
23,HALLMARK_G2M_CHECKPOINT,193,0,1,1,
24,HALLMARK_GLYCOLYSIS,184,0,1,1,
25,HALLMARK_HEDGEHOG_SIGNALING,31,0,1,1,
26,HALLMARK_HYPOXIA,178,0,1,1,
27,HALLMARK_IL6_JAK_STAT3_SIGNALING,82,0,1,1,
28,HALLMARK_INTERFERON_ALPHA_RESPONSE,96,0,1,1,
29,HALLMARK_INTERFERON_GAMMA_RESPONSE,195,0,1,1,
30,HALLMARK_KRAS_SIGNALING_DN,120,0,1,1,
31,HALLMARK_KRAS_SIGNALING_UP,173,0,1,1,
32,HALLMARK_MITOTIC_SPINDLE,199,0,1,1,
33,HALLMARK_MTORC1_SIGNALING,196,0,1,1,
34,HALLMARK_MYC_TARGETS_V1,195,0,1,1,
35,HALLMARK_MYC_TARGETS_V2,57,0,1,1,
36,HALLMARK_MYOGENESIS,155,0,1,1,
37,HALLMARK_NOTCH_SIGNALING,31,0,1,1,
38,HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,
39,HALLMARK_P53_PATHWAY,194,0,1,1,
40,HALLMARK_PANCREAS_BETA_CELLS,23,0,1,1,
41,HALLMARK_PEROXISOME,95,0,1,1,
42,HALLMARK_PI3K_AKT_MTOR_SIGNALING,99,0,1,1,
43,HALLMARK_PROTEIN_SECRETION,94,0,1,1,
44,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,
45,HALLMARK_SPERMATOGENESIS,94,0,1,1,
46,HALLMARK_TGF_BETA_SIGNALING,52,0,1,1,
47,HALLMARK_TNFA_SIGNALING_VIA_NFKB,198,0,1,1,
48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,0,1,1,
49,HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,0,1,1,
50,HALLMARK_XENOBIOTIC_METABOLISM,168,0,1,1,
